ticket,commit_hash,commit_date,subject,is_fix_like,is_merge_commit
STORM-1730,6e46e27a6971fd15fefcc1072edf87cfa2b7dcb9,2016-05-18T09:35:14-07:00,Merge branch 'master' of https://github.com/fbyrne/storm into STORM-1730,False,False
STORM-1730,decf9a5af24fa6e60fc414a3def3ce31c4042b2c,2016-05-18T09:44:35-07:00,Added STORM-1730 to CHANGELOG.,False,False
STORM-1730,9f4f00f31ad446b42ce65c83a7a55d526c8aaa2e,2016-05-18T09:35:14-07:00,Merge branch 'master' of https://github.com/fbyrne/storm into STORM-1730,False,True
STORM-1730,3c78314e18e21cd188cd7b8e5ae3f2143ed75cbd,2016-05-05T17:32:33+01:00,STORM-1730 LocalCluster#shutdown() does not terminate all storm threads/thread pools.,False,False
STORM-1729,5b5dd184eb9b346c886725756b61f0901db72883,2016-04-27T13:20:08-04:00,add STORM-1729 and STORM-1731 to changelog,False,False
STORM-1729,baa0c4b76505684970914f5422221bc4f8041e10,2016-04-27T13:16:55-04:00,Merge branch 'STORM-1729-1.x-branch' of github.com:HeartSaVioR/storm into 1.x-branch,False,True
STORM-1729,ae78815e6ad27e2301d80c258f4ad535fa1193ff,2016-04-26T12:53:38+09:00,STORM-1729 Get rid of reflections while recording stats,False,False
STORM-1728,f818c7d6a74023398b28b5629135cddd9688cc68,2016-05-24T15:46:30-04:00,add STORM-1728 to changelog,False,False
STORM-1728,eda2d6aef2bbc7f2ad3e67ea956a6d8c1df51d2e,2016-05-17T14:12:57-07:00,[Storm-1728] TransactionalTridentKafkaSpout error,False,False
STORM-1728,2a132dacdf2210a6827ab63b1363957563308b5e,2016-05-24T15:45:20-04:00,add STORM-1728 to changelog,False,False
STORM-1728,e210932dde69ba6d173364a1d3a8e8e9b6b4dc3c,2016-05-17T14:12:57-07:00,[Storm-1728] TransactionalTridentKafkaSpout error,False,False
STORM-1728,257c71f781978da31ebcad1a41dbf255de38d411,2016-05-24T15:44:16-04:00,add STORM-1728 to changelog,False,False
STORM-1728,9db92f6714842af14a244544b6e34b2814e2565b,2016-05-17T14:12:57-07:00,[Storm-1728] TransactionalTridentKafkaSpout error,False,False
STORM-1725,a9de15d4060e8553b6841a6cd515d0b50f21a67c,2016-05-16T16:28:10-07:00,Added STORM-1725 to CHANGELOG 1.0.1 .,False,False
STORM-1725,63a9c7b6ab4caa316473c5c5de4f13091edd7fb0,2016-05-16T16:26:42-07:00,Merge branch 'master_STORM-1725' of https://github.com/hmcl/storm-apache into STORM-1725,False,True
STORM-1725,3702df4abfcad3537847f5aa957aaf243c1860a0,2016-04-22T10:16:31-07:00,STORM-1725: Kafka Spout New Consumer API - KafkaSpoutRetryExponentialBackoff method should use HashMap instead of TreeMap not to throw Exception  - Replace TreeMap with HashMap,False,False
STORM-1725,49fade1f0296cd5c077402670d46145c3458080b,2016-04-25T15:02:53-04:00,add STORM-1725 to changelog,False,False
STORM-1725,701a9045f62e3a61f7021f79a765ea89c1afa69d,2016-04-22T10:16:31-07:00,STORM-1725: Kafka Spout New Consumer API - KafkaSpoutRetryExponentialBackoff method should use HashMap instead of TreeMap not to throw Exception  - Replace TreeMap with HashMap,False,False
STORM-1714,3399a4a46bffaa708c30c6f3e8b15e666c6c6151,2016-04-20T17:23:28+09:00,add STORM-1714 to CHANGELOG.md,False,False
STORM-1714,0ba4bb5100efff705f3b62b78ad476c2591d7eb2,2016-04-20T17:23:12+09:00,Merge branch 'STORM-1714-1.x' into 1.x-branch,False,True
STORM-1714,95e7afc29cde1b7f16c1b0ab8ad65bbd9ed9a2af,2016-04-18T23:17:10+05:30,[STORM-1714] refactored common logic into BaseStatefulBoltExecutor,False,False
STORM-1714,3b879d62d68ac75310d12784d8d1ad4213fdd38e,2016-04-15T17:36:07+05:30,[STORM-1714] StatefulBolts ends up as normal bolts while using TopologyBuilder.setBolt without parallelism,False,False
STORM-1714,1677de1a1a4177b0f2f3cacdf4152b7e9fa976bd,2016-04-20T17:17:39+09:00,add STORM-1714 to CHANGELOG.md,False,False
STORM-1714,3e8edcabf1dc7f39e5f6103a0a461d66ede6bf6c,2016-04-20T17:07:15+09:00,Merge branch 'STORM-1714' of https://github.com/arunmahadevan/storm into STORM-1714,False,True
STORM-1714,f2a02bff16401fd27d91c6efee951ecb528a1b7b,2016-04-18T23:17:10+05:30,[STORM-1714] refactored common logic into BaseStatefulBoltExecutor,False,False
STORM-1714,8868a58c27b6baee3d8fa1487434fc58509e514d,2016-04-15T17:36:07+05:30,[STORM-1714] StatefulBolts ends up as normal bolts while using TopologyBuilder.setBolt without parallelism,False,False
STORM-1713,2792d71278f8db357cbc41a970b0838ec37703d4,2016-05-16T16:37:00+09:00,add STORM-1713 to CHANGELOG.md,False,False
STORM-1713,fe33b779271a67032fa45a790ecfd54680b60cd4,2016-04-15T11:26:19+02:00,STORM-1713: Replace NotImplementedException with UnsupportedOperationException,False,False
STORM-1713,c4f9255e034038eaf88b1e39aeecfcb40065c07e,2016-05-16T16:35:58+09:00,add STORM-1713 to CHANGELOG.md,False,False
STORM-1713,82875700bc56c7f209a4bc4e6f1236705c602fdd,2016-05-16T16:35:43+09:00,Merge branch 'STORM-1713-1.x' into 1.x-branch,False,True
STORM-1713,c7ee99a9e747ad539676cdda0c7ab435f7fb4eaa,2016-04-15T11:26:19+02:00,STORM-1713: Replace NotImplementedException with UnsupportedOperationException,False,False
STORM-1713,de7cb44a8e33dac1ff4a616211c7cdcc4802e18d,2016-05-16T16:33:36+09:00,add STORM-1713 to CHANGELOG.md,False,False
STORM-1713,527352f6524a20e3ba3af6608e99aab4359e014c,2016-05-16T16:18:29+09:00,Merge branch 'STORM-1713' of https://github.com/srdo/storm into STORM-1713,False,True
STORM-1713,5ddec1eddd46568d9917b33681c459fa04fc31f4,2016-04-15T11:26:19+02:00,STORM-1713: Replace NotImplementedException with UnsupportedOperationException,False,False
STORM-1706,374934c161e6122f52dc4cbc706aa089c742b42a,2016-04-13T09:10:45-07:00,Added STORM-1706 to CHANGELOG.,False,False
STORM-1706,5e62b7b36283c1e257395c59237e699067298bd1,2016-04-12T11:46:21-07:00,STORM-1706: Add RELEASE and storm-env.sh to storm-diet assembly,False,False
STORM-1704,9c6e6dfd269c2f381722ab4dd154cab2b0953076,2016-04-20T17:26:56+09:00,add STORM-1704 to CHANGELOG.md,False,False
STORM-1704,a74877650f9e6d45702c5c7f05e10e44422e4a83,2016-04-20T17:26:41+09:00,Merge branch 'STORM-1704-1.x' into 1.x-branch,False,True
STORM-1704,1a09da555c3aa7b0daa6d4348c6a35421a6dfeba,2016-04-20T17:26:24+09:00,add STORM-1704 to CHANGELOG.md,False,False
STORM-1704,0ae7a482639bb66dd7020d64dc441e6ee067c726,2016-04-20T17:26:01+09:00,Merge branch 'STORM-1704',False,True
STORM-1704,55692bb6364de87b0bb24db841c40d93047f9439,2016-04-11T16:40:58+09:00,"STORM-1704 When logviewer_search.html opens daemon file, next search always show no result",False,False
STORM-1704,449394a0c66f459da33253cb5ecbf22274dc0e40,2016-04-11T16:40:58+09:00,"STORM-1704 When logviewer_search.html opens daemon file, next search always show no result",False,False
STORM-1696,3a4825ed91bed93c976999b8f018556e8063f561,2016-04-15T11:53:50+09:00,add STORM-1696 to CHANGELOG.md,False,False
STORM-1696,bd553198f96528dd7fb637601ad8925d5339552b,2016-04-15T11:53:04+09:00,Merge branch 'STORM-1696-1.x-branch' of https://github.com/zhuoliu/storm into STORM-1696-1.x,False,True
STORM-1696,97e131d5a2d4140fec02aa3a05b5554b6fc289f4,2016-04-15T11:50:40+09:00,add STORM-1696 to CHANGELOG.md,False,False
STORM-1696,34d95156dbec702d1ea5d20b2c9247e88fbb717e,2016-04-15T11:43:23+09:00,Merge branch '1696b' of https://github.com/zhuoliu/storm into STORM-1696,False,True
STORM-1696,a70195d717e1ed179425a0305b2e4279afeb6118,2016-04-13T13:04:57-05:00,[STORM-1696] status not sync if zk fails in backpressure,False,False
STORM-1696,9271056b22ab5c734157a9ca1f3f4ab9a28d4b4b,2016-04-07T18:12:33-05:00,[STORM-1696]-1.x-branch status not sync if zk fails in backpressure,False,False
STORM-1694,68d7988ddefd6561966f3c2858259219cb09ee08,2016-11-18T19:50:11-08:00,Added STORM-1694 and STORM-2182 to CHANGELOG.,False,False
STORM-1694,13ae63cde71331acd8b66b184c9da35932ea2ff1,2016-11-18T19:38:05-08:00,Merge branch '1.x-branch_STORM-1694_and_STORM-2182' of https://github.com/hmcl/storm-apache into STORM-1694,False,True
STORM-1694,27970e79556e7ffd861e968c08293e63383609d1,2016-06-21T09:35:16-07:00,STORM-1694: Kafka Spout Trident Implementation Using New Kafka Consumer API  - Kafka New Client - Opaque Transactional Trident Spout Implementation  - Implementation supporting multiple named topics and wildcard topics,False,False
STORM-1694,397a131dd8ac835931d7599b272bb669f6443252,2016-11-14T22:22:32-08:00,"Added STORM-2182, STORM-1694 to CHANGELOG.",False,False
STORM-1694,f98dd1889467433226721bbab09037041c5c8f1a,2016-11-14T22:09:59-08:00,Merge branch 'Apache_master_STORM-2182_top_STORM-1694' of https://github.com/hmcl/storm-apache into STORM-1694,False,True
STORM-1694,76d6e7e5249fe564dee1a3b92b9d9799cb50ef4c,2016-06-21T09:35:16-07:00,STORM-1694: Kafka Spout Trident Implementation Using New Kafka Consumer API  - Kafka New Client - Opaque Transactional Trident Spout Implementation  - Implementation supporting multiple named topics and wildcard topics,False,False
STORM-1693,6cf8a9c99587b4e3541cd93c09811cf938d1a601,2016-04-15T11:32:56+09:00,add STORM-1693 to CHANGELOG.md,False,False
STORM-1693,b511a8b4f55d1ba1afddc3ac6a25ffd4f2aef42e,2016-04-15T11:15:54+09:00,"add STORM-1693 to CHANGELOG.md, also move some issues to 1.0.1",True,False
STORM-1693,baaba667e1ecea3f644974eda72bbfa922b31586,2016-04-15T11:16:46+09:00,Merge branch 'STORM-1693-master' of https://github.com/abhishekagarwal87/storm into STORM-1693,False,True
STORM-1693,b20c63fb02f8ba5d3b011e013d5a2a5f61ef28fe,2016-04-15T11:10:09+09:00,Merge branch 'STORM-1693' of https://github.com/abhishekagarwal87/storm into STORM-1693-1.x,False,True
STORM-1693,983c420bfb170fba0b6ae0fd1b1fb3b99d3a1079,2016-04-12T21:12:09+05:30,STORM-1693: Move stats cleanup to executor shutdown,False,False
STORM-1693,3923e17ec55ce2954ca8c1966dbd017ed6a67fef,2016-04-12T15:14:42+05:30,STORM-1693: Move stats cleanup to executor shutdown,False,False
STORM-1687,fcebf8e208feefda9e891e08bd38eee66865128d,2016-04-11T14:59:32-05:00,Added STORM-1687 to Changelog,False,False
STORM-1687,7ace5e367f2afee90d90b34e74e8e6d6fc4e0966,2016-04-11T14:59:07-05:00,Merge branch 'STORM-1687-1.x-branch' of https://github.com/zhuoliu/storm into STORM-1687,False,True
STORM-1687,eadc7c4b565b6fac0a75f586fe7a3250966846e3,2016-04-11T09:53:19-05:00,added STORM-1687 to Changelog.,False,False
STORM-1687,3b8bc85bd36fd31ca8d4d8874e8f91c2dd581e9a,2016-04-11T09:52:54-05:00,Merge branch 'STORM-1687' of https://github.com/zhuoliu/storm into STORM-1687,False,True
STORM-1687,44343318a116b8d546df3dedadc2bbea427ae3eb,2016-04-05T20:03:02-05:00,[STORM-1687] divide by zero in StatsUtil,False,False
STORM-1687,7e5a74fddd82570107c401963fc971080b7fa54f,2016-04-05T19:56:57-05:00,[STORM-1687]-1.x divide by zero in stats,False,False
STORM-1683,a7370a62fb2fb55fc182588658dd644b893c0f3e,2016-04-20T16:46:23+09:00,add STORM-1683 to CHANGELOG.md,False,False
STORM-1683,b191c623c7fef5fe5c329f0f179130b953da25c7,2016-04-20T16:45:53+09:00,Merge branch 'storm-1683-ui-viz-uncheck-sys-streams' of https://github.com/d2r/storm into STORM-1683-1.x,False,True
STORM-1683,e6b57ce4bb0acd11631350501461c06a608e4ed9,2016-04-20T16:44:58+09:00,add STORM-1683 to CHANGELOG.md,False,False
STORM-1683,fbf1e84a2fbcaa45588af51ddcb233e7600d81b9,2016-04-20T16:44:26+09:00,Merge branch 'storm-1683-ui-viz-uncheck-sys-streams-master' of https://github.com/d2r/storm into STORM-1683,False,True
STORM-1681,a8522bed5ee5af5616b92482aa5f2142879f6ab6,2016-04-14T10:42:52-05:00,Added STORM-1681 to CHANGELOG,False,False
STORM-1681,b67f42a088e87e70d764247fcb0ed46c222d98b8,2016-04-14T10:08:28-05:00,Merge branch 'STORM-1681' of https://github.com/jerrypeng/storm,False,False
STORM-1681,1db08472c17350cfb1744fc28f277bf0ea02b13f,2016-04-14T10:19:14-05:00,added STORM-1681 to Changelog,False,False
STORM-1681,ac1d008f24a14eeceaa086bee057088b7dd095e3,2016-04-14T10:08:28-05:00,Merge branch 'STORM-1681' of https://github.com/jerrypeng/storm,False,True
STORM-1681,d16ee25c7b1db4547e39a4af4d89a3c1b42d9c73,2016-04-04T11:03:05-05:00,[STORM-1681] - Bug in scheduling cyclic topologies when scheduling with RAS,True,False
STORM-1677,29c19837fb34d2d90d7c73f614a96b10cc17cba8,2016-04-04T16:23:50-04:00,add STORM-1677 to changelog,False,False
STORM-1677,2abb595ecac4d680180fd157d4cadfd3ee05a342,2016-04-02T15:15:05+09:00,"STORM-1677 Test resource files are excluded from source distribution, which makes logviewer-test failing",False,False
STORM-1677,674a5e22a0071dd7fb57585315cc54d0797cea5b,2016-04-04T16:21:08-04:00,add STORM-1677 to changelog,False,False
STORM-1677,eb601acccb484942d1fb3c942e0c10ea87c68225,2016-04-04T16:18:41-04:00,Merge branch 'STORM-1677' of github.com:HeartSaVioR/storm,False,True
STORM-1677,d5e11126a9c4082b66763bbd493a5b764c3a54ac,2016-04-02T15:15:05+09:00,"STORM-1677 Test resource files are excluded from source distribution, which makes logviewer-test failing",False,False
STORM-1676,f803fc67ea5f52b9ceebd749fb3a17a079b1e152,2016-05-16T15:50:05+09:00,add STORM-1676 to CHANGELOG.md,False,False
STORM-1676,0f5d6fd12deb1a11a4654057a296f88f904e874f,2016-05-16T15:36:12+09:00,Merge branch 'stat-util' of https://github.com/abhishekagarwal87/storm into STORM-1676,False,True
STORM-1674,f069cfb08099a54448bba3f96f20c5b929ea6af3,2016-05-20T15:24:00-04:00,STORM-1674: rename KafkaConfig.fetchMinBytes to KafkaConfig.minFetchByte to retain backward compatibility with 1.0.x versions,False,False
STORM-1674,f63ede69c41e13759a247764142007c7e980df32,2016-05-20T15:33:49-04:00,add STORM-1674 to changelog,False,False
STORM-1674,6d1cb548f419df966056d0c407572f47d6bdf495,2016-05-20T15:33:02-04:00,STORM-1674: remove unused KakfaConfig.fetchMinBytes variable.,False,False
STORM-1674,5230a4630fcc28ab26f9f614a57e93b0287f6912,2016-05-20T15:25:43-04:00,add STORM-1674 to changelog,False,False
STORM-1674,03385598e73e6e0f61c5f893635110f4bc5cdb6c,2016-05-20T15:14:48-04:00,STORM-1674: resolve merge conflicts,True,False
STORM-1674,dd15981bfa729bd1cee5709e0a9e994add50bfd6,2016-05-20T14:38:32-04:00,add STORM-1674 to changelog,False,False
STORM-1673,175beec7e5b787f51fe4bc772c48bdb4ec41fc20,2016-04-01T13:01:44-04:00,add STORM-1673 to changelog,False,False
STORM-1673,e9f6a842cfaa13f7a81ceb9b6bc0ce87ca267fd1,2016-04-01T13:00:47-04:00,Merge branch 'STORM-1673' of https://github.com/HeartSaVioR/storm,False,True
STORM-1673,45b7ecac3b11fc147fa9efe060d6cadb20a55862,2016-04-01T12:59:37-04:00,add STORM-1673 to changelog,False,False
STORM-1673,f574f3800b34b17ea25fa9393ae57989cdc43a17,2016-04-01T12:58:20-04:00,Merge branch 'STORM-1673-1.x' of github.com:HeartSaVioR/storm into 1.x-branch,False,True
STORM-1673,dd3d0b2000c41b587cb22ecf16ddfd971c0c1d00,2016-04-01T12:25:48+09:00,STORM-1673 log4j2/worker.xml refers old package of LoggerMetricsConsumer,False,False
STORM-1673,96da31ed0068dde3b4309ee417382be5084ce941,2016-04-01T12:22:38+09:00,STORM-1673 log4j2/worker.xml refers old package of LoggerMetricsConsumer,False,False
STORM-1672,255911ecbdfb3ba4c9a4778a5356a9cf6349de0a,2016-05-16T15:31:29+09:00,add STORM-1672 to CHANGELOG.md,False,False
STORM-1672,75119c9da107ae1e97b8be3f77e6251d75d0b178,2016-05-16T15:12:00+09:00,Merge branch 'STORM-1672' of https://github.com/revans2/incubator-storm into STORM-1672,False,True
STORM-1672,6763f71b3e4f1d8e5b8f1f05b61f622db0969642,2016-03-31T15:45:06-05:00,STORM-1672: Stats getting class cast exception,False,False
STORM-1670,4ed28c1ab692af508b6d3d5cef1f4d52453f2bba,2016-04-04T17:00:00-04:00,add STORM-1670 to changelog,False,False
STORM-1670,b2bb8dc275f138b51c9e2662951404008d41c048,2016-04-04T16:58:54-04:00,Merge branch 'STORM-1670' of github.com:satishd/storm,False,True
STORM-1670,c0f59bb97309343cc6df485c0911471deb3bc058,2016-04-04T16:55:47-04:00,add STORM-1670 to changelog,False,False
STORM-1670,e332fc67783fc6a7f07021799c42caeb420fec67,2016-04-02T08:00:08+05:30,STORM-1670 Fixed unit tests,True,False
STORM-1670,ff33253f1e1ab720b9e8dbd11ce7406ab2e61c2a,2016-04-02T00:30:08+05:30,STORM-1670 Removed DirectoryStream changes,False,False
STORM-1670,0bf05592f4dd8834b99994c0f4c5147925de462f,2016-04-01T16:29:53+05:30,STORM-1670 version store should consider ony active/finished version files,False,False
STORM-1670,55c4a6874ddc7e2228a1ea7aa954f378593d3a45,2016-04-02T08:00:08+05:30,STORM-1670 Fixed unit tests,True,False
STORM-1670,f6616ccd3de64c55460492f5968ad64a21adcf86,2016-04-02T00:30:08+05:30,STORM-1670 Removed DirectoryStream changes,False,False
STORM-1670,4c0500206509b205769b8a1a17a17f77d7772fa7,2016-04-01T16:29:53+05:30,STORM-1670 version store should consider ony active/finished version files,False,False
STORM-1669,11f23153a911c5bad945740ebdf262f16630532a,2016-04-01T01:02:20-04:00,add STORM-1669 to changelog,False,False
STORM-1669,0747c7c4178a9db30027ad3234cadc2fcd468f74,2016-04-01T01:01:10-04:00,Merge branch 'STORM-1669-1.x' of github.com:vesense/storm into 1.x-branch,False,True
STORM-1669,a09bf00df2e081db40946571d7877f3c762cf88d,2016-04-01T00:55:41-04:00,add STORM-1669 to changelog,False,False
STORM-1669,ca4015eadfc23bf7bf38c594c9782df22bdf3298,2016-04-01T00:49:37-04:00,Merge branch 'STORM-1669' of github.com:vesense/storm,False,True
STORM-1669,81997ece6422d2b80ef02b86521772276debc03f,2016-03-31T12:30:35+08:00,STORM-1669: Fix SolrUpdateBolt flush bug,True,False
STORM-1669,01062f109e9f05e93eed3c15a52a623f270cfef1,2016-03-31T12:30:35+08:00,STORM-1669: Fix SolrUpdateBolt flush bug,True,False
STORM-1668,2a435b0289d43494eb2f834e94ed61c175f9eea6,2016-03-31T22:15:48-05:00,Adding STORM-1668 to CHANGELOG.md,False,False
STORM-1668,7a67fcb14564a8b1547bc66017d04adcc3525c20,2016-03-31T22:13:50-05:00,Merge branch 'STORM-1668' of https://github.com/priyank5485/storm,False,True
STORM-1668,97e7d25fe5e94f6e5dca93ad2826835db878877b,2016-03-31T22:01:38-05:00,Adding STORM-1668 to CHANGELOG.md,False,False
STORM-1668,f2809b4d47489f4ebef08d3b00948dac11c60def,2016-03-31T21:49:48-05:00,Merge branch 'STORM-1668-1.x' of https://github.com/priyank5485/storm into 1.x-branch,False,True
STORM-1668,be09c3c1fd05ec1ed8f8d7768c4023691946d0e2,2016-03-30T16:23:05-07:00,STORM-1668: Fix silent failing of flux for setting a non-existent property.,True,False
STORM-1668,436d7752d9e8deca5b4d83f502eb98491548896f,2016-03-30T16:23:05-07:00,STORM-1668: Fix silent failing of flux for setting a non-existent property.,True,False
STORM-1667,dc006daae603f971535967365fd5ecb5151b3607,2016-04-01T10:11:43-05:00,Putting STORM-1667 in CHANGELOG.md,False,False
STORM-1667,de719aa19d0808690751edade4d7907c96ab723a,2016-04-01T10:10:28-05:00,Merge branch 'Storm-1667-1.x-branch' of https://github.com/zhuoliu/storm into 1.x-branch,False,True
STORM-1667,c54162418a4a46d99ac360661f78cc5e10cb654a,2016-03-30T17:21:41-05:00,[STORM-1667] Log the IO exception when deleting worker pid dir,False,False
STORM-1666,955b44552e7351ac0171b661b8aa5136a158e05c,2016-03-31T12:56:32-05:00,Added STORM-1663 STORM-1665 and STORM-1666 to Changelog,False,False
STORM-1666,3ef91b0c2d9bba94e4bce8da9d55b4357f7697eb,2016-03-31T12:55:25-05:00,Merge branch 'STORM-1663' of https://github.com/revans2/incubator-storm into STORM-1663,False,True
STORM-1666,f807c80d9be1179e2d23cbc494aaa25fa57ff602,2016-03-30T14:30:19-05:00,STORM-1666: Kill from the UI fails silently,False,False
STORM-1665,955b44552e7351ac0171b661b8aa5136a158e05c,2016-03-31T12:56:32-05:00,Added STORM-1663 STORM-1665 and STORM-1666 to Changelog,False,False
STORM-1665,3ef91b0c2d9bba94e4bce8da9d55b4357f7697eb,2016-03-31T12:55:25-05:00,Merge branch 'STORM-1663' of https://github.com/revans2/incubator-storm into STORM-1663,False,True
STORM-1665,08eb49e8122f7df607716cc7ed054b368b5b9b50,2016-03-30T14:23:06-05:00,STORM-1665: Worker cannot instantiate kryo,False,False
STORM-1663,955b44552e7351ac0171b661b8aa5136a158e05c,2016-03-31T12:56:32-05:00,Added STORM-1663 STORM-1665 and STORM-1666 to Changelog,False,False
STORM-1663,3ef91b0c2d9bba94e4bce8da9d55b4357f7697eb,2016-03-31T12:55:25-05:00,Merge branch 'STORM-1663' of https://github.com/revans2/incubator-storm into STORM-1663,False,True
STORM-1663,ecf4586bc8f32b2c253c134ed0e7380b0a3f917a,2016-03-30T14:01:08-05:00,STORM-1663: Stats couldn't handle null worker HB.,False,False
STORM-1658,22b4543c7c472bb978f0c8038c0135d00a98f056,2016-04-12T09:57:25-05:00,Merge branch 'STORM-1658-0.10.x' of https://github.com/vesense/storm into 0.10.x-branch,False,True
STORM-1658,07dd1b1bb808f5145347fbe65643c31f3abf93b3,2016-04-12T09:51:57-05:00,Merge branch 'STORM-1658-1.x' of https://github.com/vesense/storm into STORM-1658,False,True
STORM-1658,641586321553c67fcf71a77080ddabcfdf00bb54,2016-04-12T09:49:23-05:00,Merge branch 'STORM-1658' of https://github.com/vesense/storm into STROM-1658,False,True
STORM-1658,17b444190cee3e2c95a504aee63257fc4bd5303f,2016-04-11T15:55:28-05:00,Merge branch 'STORM-1658-0.9.x' of https://github.com/vesense/storm into STORM-1658-0.9.x,False,True
STORM-1655,a6140de0db5fa42a55b71425f1cb063d1a715156,2016-03-25T18:09:27+09:00,add STORM-1655 to CHANGELOG.md,False,False
STORM-1655,91bafc69d1bb48c246bd5ee5a726f485982e3961,2016-03-25T18:09:10+09:00,Merge branch 'STORM-1655-1.x' into 1.x-branch,False,True
STORM-1655,915ce3848d11328005337e16f1c2f47a6773c1d9,2016-03-25T18:08:43+09:00,add STORM-1655 to CHANGELOG.md,False,False
STORM-1655,2e1056648add8c4535d780afb44e04201eff3e52,2016-03-25T18:08:05+09:00,Merge branch 'STORM-1655',False,True
STORM-1655,723b08735192895b4a8972c0a8b1a49bb7aae33f,2016-03-24T16:45:24+09:00,STORM-1655 Flux doesn't set return code to non-zero when there's any exception while deploying topology to remote cluster,False,False
STORM-1655,ba2385882e705ebf5c33f5a03b67dc3b14781460,2016-03-24T16:45:24+09:00,STORM-1655 Flux doesn't set return code to non-zero when there's any exception while deploying topology to remote cluster,False,False
STORM-1654,3ab224a14061d74f6c3918467b7a38c02882a286,2016-03-24T22:03:56-07:00,Added STORM-1654 to CHANGELOG.,False,False
STORM-1654,be96b250802de1f3b96da4ce382996c7dd055af5,2016-03-24T21:52:54-07:00,Merge branch 'STORM-1654' of http://github.com/HeartSavioR/storm into STORM-1654,False,False
STORM-1654,4264bfc2a93a49f535fcad5fe8e871161ed13048,2016-03-24T22:00:04-07:00,Added STORM-1654 to CHANGELOG.,False,False
STORM-1654,a7802e4e8087ef9443fbb63742eeeadd702564ac,2016-03-24T21:53:35-07:00,Added STORM-1654 to CHANGELOG.,False,False
STORM-1654,de70c375e009b50cdd0e7e4f44bfe5d5d6c77cbc,2016-03-24T21:52:54-07:00,Merge branch 'STORM-1654' of http://github.com/HeartSavioR/storm into STORM-1654,False,True
STORM-1654,c6ed8d0c419dba8bdb479a432d5e7855f78b012b,2016-03-24T11:57:28+09:00,STORM-1654 HBaseBolt creates tick tuples with no interval when we don't set flushIntervalSecs,False,False
STORM-1646,b314ee2fffc5d142cda681939ca30bbcebe71b8b,2016-09-01T07:41:30+09:00,add STORM-1646 to CHANGELOG,False,False
STORM-1646,b3dccac90764a96fbc9e2afe043e2599b90e5491,2016-09-01T07:41:11+09:00,Merge branch 'STORM-1646-1.0.x' into 1.0.x-branch,False,True
STORM-1646,a084faf648063ae9e15f2e53ba8192e9c4a0fc35,2016-09-01T07:40:31+09:00,add STORM-1646 to CHANGELOG,False,False
STORM-1646,a161cf85ad861ec13c090f9f33eb6e119e0c8c67,2016-09-01T07:40:08+09:00,Merge branch 'STORM-1646-1.x' into 1.x-branch,False,True
STORM-1646,b96b06938007ecb036441998d2e5592d7786b398,2016-09-01T07:39:31+09:00,add STORM-1646 to CHANGELOG,False,False
STORM-1646,69a85ec27e081ef61ea65bda0b54804a1cb1504c,2016-09-01T07:33:46+09:00,Merge branch 'STORM-1646-Kafka-Unit-Tests' of https://github.com/ppoulosk/storm into STORM-1646,False,True
STORM-1645,694cfe6753f2dd3eb57423e7a2cac65e5abd0113,2016-04-26T12:45:25-04:00,add STORM-1645 to changelog,False,False
STORM-1645,5d9fede5d240645b1bd17835ed2cf7a4c6fad93b,2016-04-02T13:26:57+05:30,STORM-1645: convert nimbus.thrift.port to int to avoid ClassCastException,False,False
STORM-1642,ca10da2fd96023601b406a15c520bfb72e7078d6,2017-06-09T15:12:00-05:00,Added STORM-1642 to Changelog,False,False
STORM-1642,b20a6dfa973de028db614bece9a429d22c84aee0,2017-06-09T15:11:37-05:00,Merge branch 'STORM-1642' of https://github.com/govind-menon/storm into STORM-1642,False,True
STORM-1642,4f9d5c013da12284353a2411ef386c07ef210214,2017-04-28T16:11:19-05:00,STORM-1642: Rethrow exception on serialization error and kill worker,False,False
STORM-1641,cb217d61b239979d5705ccc0a1c860aba0c08112,2016-03-22T12:24:16-05:00,Added STORM-1641 to Changelog,False,False
STORM-1641,b199942d2b94151f50cfd6ba60be71ca4e098d26,2016-03-22T12:23:54-05:00,Merge branch 'STORM-1641_backpressure_subtree_creation_inconsistency' of https://github.com/abellina/storm into STORM-1641,False,True
STORM-1641,5f1d3e8da5bd5e707867dee7abc5650f0bc06688,2016-03-21T00:15:07-05:00,STORM-1641: make subtree node creation consistent,False,False
STORM-1637,4fe225cd07b6905f7024969751271425059316d6,2016-03-17T20:03:50+05:30,STORM-1637: Correct the master version of storm in storm-mongodb module,True,False
STORM-1636,f03b8bec105e88282211bf3e7dd4be4aeed484d8,2016-03-23T13:53:00+08:00,Merge branch 'master' into supervisor and update supervisor based STORM-1631&STORM-1636,False,True
STORM-1636,1aa73aba151c287311740c91e479d5fe816fdc18,2016-03-22T13:51:52-05:00,Added STORM-1636 to Changelog,False,False
STORM-1636,b2242bfcee25f4eb6ac2f0834102194e0f43f702,2016-03-22T13:51:52-05:00,Added STORM-1636 to Changelog,False,False
STORM-1636,46770958a68321fc7376d7cef20fc7c2fa0bf567,2016-03-22T13:48:52-05:00,Merge branch 'STORM-1636' of https://github.com/jerrypeng/storm into STORM-1636,False,False
STORM-1636,b5cdfb955c1c112dc68e23be5ff5e002d05553e2,2016-03-22T13:48:52-05:00,Merge branch 'STORM-1636' of https://github.com/jerrypeng/storm into STORM-1636,False,True
