ticket,commit_hash,commit_date,subject,is_fix_like,is_merge_commit
SYNCOPE-11,7e5d38b7165fba5763d1c8fda2033f74f3814b13,2017-08-04T09:36:56+02:00,[SYNCOPE-1185] Ensuring that the correct SAMLSSOResponseValidator is taken into account,True,False
SYNCOPE-11,b652bec77f87090cbdeb48b9e5591265e754e493,2017-08-04T09:36:00+02:00,[SYNCOPE-1185] Ensuring that the correct SAMLSSOResponseValidator is taken into account,True,False
SYNCOPE-11,f1c004bfcd30c529757e37743e666c935beeeeb5,2017-08-03T17:53:38+02:00,"[SYNCOPE-1146][SYNCOPE-1147] Now it possible to configure an IdP to create unmatching users / update matching users; the defined mapping, alongside with user template and SAML2IdPActions implementations are taken into account to provide the actual user data",False,False
SYNCOPE-11,1cf0d2a02873926d6a2b41f1cb11d2cc0aa5ab83,2017-08-03T17:53:38+02:00,"[SYNCOPE-1146][SYNCOPE-1147] Now it possible to configure an IdP to create unmatching users / update matching users; the defined mapping, alongside with user template and SAML2IdPActions implementations are taken into account to provide the actual user data",False,False
SYNCOPE-11,aa1e117c7232932789d878e7749d7124a7bbc2f7,2017-08-03T16:30:04+02:00,[SYNCOPE-1171] 'Relationships' wizard step is now skipped when no relationship types exist,False,False
SYNCOPE-11,923f64a87eae8c7baecb88e110e1d55491acbf42,2017-08-03T16:30:04+02:00,[SYNCOPE-1171] 'Relationships' wizard step is now skipped when no relationship types exist,False,False
SYNCOPE-11,0c2414c1ab7a700d83768dd95e7f6379ff2fa6b6,2017-08-03T14:16:43+02:00,[SYNCOPE-1161] New option to clone a resource,False,False
SYNCOPE-11,50c8df89c4e58d1d055e8c23bb63a98160cfcbfe,2017-08-03T14:16:43+02:00,[SYNCOPE-1161] New option to clone a resource,False,False
SYNCOPE-11,e624f369d6a2df12ddc516e6b50ff5cb9d30747b,2017-08-03T12:51:50+02:00,[SYNCOPE-1185] SAMLSSOResponseValidator in action,False,False
SYNCOPE-11,4dcc0db48dfa1bf9231038d6b0837e2d21bef7a8,2017-08-03T12:51:50+02:00,[SYNCOPE-1185] SAMLSSOResponseValidator in action,False,False
SYNCOPE-11,bfce0046e7e278d0fd66ceb939a01ac056f89be8,2017-08-02T16:34:55+02:00,[SYNCOPE-1183] 'realm' attribute is now added as a default column in 'Realms' view,False,False
SYNCOPE-11,e1a9e9e7f66335247d0b21722bce72cc07cfd296,2017-08-02T16:34:55+02:00,[SYNCOPE-1183] 'realm' attribute is now added as a default column in 'Realms' view,False,False
SYNCOPE-11,cb9e145396d2ae54fe4f37110675dc84bc7c9c32,2017-08-02T14:09:40+02:00,[SYNCOPE-1155] Hard-coded /syncope-enduser HTTP subcontext,False,False
SYNCOPE-11,0a0bf05c42a6ef59835c3e247035cc898ab4c4db,2017-08-02T14:09:40+02:00,[SYNCOPE-1155] Hard-coded /syncope-enduser HTTP subcontext,False,False
SYNCOPE-11,89fe8311579a2079c33a17cadbdb9be8e172972f,2017-08-02T09:29:18+02:00,[SYNCOPE-1178] PlainSchema page empty while self update on Enduser,False,False
SYNCOPE-11,7ced59639e09e0343d410b8b28894fb8e4480c2d,2017-08-02T09:29:18+02:00,[SYNCOPE-1178] PlainSchema page empty while self update on Enduser,False,False
SYNCOPE-11,3948bbd7f6870fe50b06fefe1a2b26286544e777,2017-08-02T09:21:40+02:00,[SYNCOPE-1177] Confirmation flag for all ActionType.DELETE,False,False
SYNCOPE-11,7ea4eaa3815349d5b7f78b950fdf863fa55fb399,2017-08-02T09:21:40+02:00,[SYNCOPE-1177] Confirmation flag for all ActionType.DELETE,False,False
SYNCOPE-11,f533b2f73b1e9e2f039e3c393e24c75e0b4dd394,2017-08-01T15:42:04+02:00,[SYNCOPE-1182] Get rid of GetApiOp,False,False
SYNCOPE-11,bf35449ca00082ad5fecad7230c0db39257d922f,2017-08-01T15:42:04+02:00,[SYNCOPE-1182] Get rid of GetApiOp,False,False
SYNCOPE-11,13c046a29287b814c68b6620963bc850c9ce6f6c,2017-08-01T09:28:28+02:00,[SYNCOPE-1180] Enumerating values for smtpProtocol,False,False
SYNCOPE-11,12d468e45acc511588a9b67d7cb844c70ec773ba,2017-08-01T09:28:28+02:00,[SYNCOPE-1180] Enumerating values for smtpProtocol,False,False
SYNCOPE-11,b88a7565f964d476f4626efc722b49d551c2eaaf,2017-07-31T16:58:12+02:00,[SYNCOPE-1170] Can't remove a Dynamic USER assignment,False,False
SYNCOPE-11,f350ccc16c21175c19d9359496fb6a1b52a32b85,2017-07-31T16:58:12+02:00,[SYNCOPE-1170] Can't remove a Dynamic USER assignment,False,False
SYNCOPE-11,7ad5d19b91e01544f076b980c1b26deae0184a79,2017-07-31T16:48:59+02:00,"[SYNCOPE-1180] Allowing more flexible SMTP configuration, fixing mail debug option, improving docs with examples; side effect: fixing properties file lookup for Encryptor",True,False
SYNCOPE-11,e95f373cd5ba24f3cc0fcef33f920b44ca598dc2,2017-07-31T16:48:59+02:00,"[SYNCOPE-1180] Allowing more flexible SMTP configuration, fixing mail debug option, improving docs with examples; side effect: fixing properties file lookup for Encryptor",True,False
SYNCOPE-11,aa85d990087bc16c3496f273629fb187a488bcfe,2017-07-28T17:54:59+02:00,[SYNCOPE-1166] Cleaning up the generation of propagation update tasks with mixed resources,False,False
SYNCOPE-11,4d7dab2f742d8f115e6213435199001006a885b3,2017-07-28T17:54:59+02:00,[SYNCOPE-1166] Cleaning up the generation of propagation update tasks with mixed resources,False,False
SYNCOPE-11,c522ac05821dd23e3326c01525ebdd233ad66dd2,2017-07-28T14:50:03+01:00,"SYNCOPE-1179 - JWT ""Date"" claims are interpreted using milliseconds instead of seconds",False,False
SYNCOPE-11,2b4053df14d74e47c55ced76b713fc1baba0abda,2017-07-28T14:50:03+01:00,"SYNCOPE-1179 - JWT ""Date"" claims are interpreted using milliseconds instead of seconds",False,False
SYNCOPE-11,98ab61e060a4045720b6d09e1392404ac461b7df,2017-07-28T13:21:55+02:00,[SYNCOPE-1175] Fixing token generation,True,False
SYNCOPE-11,0c9f9585ba7a0c0c17eef4be511e8c372f808757,2017-07-28T10:02:10+02:00,[SYNCOPE-1174] More robust conf params' default value management,False,False
SYNCOPE-11,b41675a335a7d6b4d297f0cd332738c21a6c29ba,2017-07-28T10:02:10+02:00,[SYNCOPE-1174] More robust conf params' default value management,False,False
SYNCOPE-11,0e4eed03e565107d7aa2801bc892aa099926fd82,2017-07-28T13:21:55+02:00,[SYNCOPE-1175] Fixing token generation,True,False
SYNCOPE-11,e06d18ae329547fbf42924593fd68dd2d74dcbb6,2017-07-25T16:27:43+02:00,[SYNCOPE-1167] Preliminary AnyType selection when adding new provision rule - This closes #57,False,False
SYNCOPE-11,2a2d8c836370bc23261e713405110839495cb8a1,2017-07-25T16:27:43+02:00,[SYNCOPE-1167] Preliminary AnyType selection when adding new provision rule,False,False
SYNCOPE-11,6634daaeebbe95fea9e1c104bc64d7b2e0d45e4b,2017-07-27T16:47:35+01:00,SYNCOPE-1174 - NPE in AccessTokenDataBinderImpl if no 'jwt.lifetime.minutes' schema is present,False,False
SYNCOPE-11,64ef5bf1800f699168f59fbd27be113c76cd0baa,2017-07-27T16:47:35+01:00,SYNCOPE-1174 - NPE in AccessTokenDataBinderImpl if no 'jwt.lifetime.minutes' schema is present,False,False
SYNCOPE-11,025441a36cf89f02b1b82e0ea617daa27b2ce9ac,2017-07-26T16:36:29+01:00,SYNCOPE-1173 - Replace List<String> dynGroups with List<MembershipTO> dynMemberships,False,False
SYNCOPE-11,dde0773f3321a9dc5a92fd1404f273af48cfc6c9,2017-07-26T16:36:29+01:00,SYNCOPE-1173 - Replace List<String> dynGroups with List<MembershipTO> dynMemberships,False,False
SYNCOPE-11,56d4e95b982baf9b819086057bd54df50d0dd701,2017-07-26T15:00:07+01:00,"SYNCOPE-1172 - Error message of ""Malformed Path"" could be made a little clearer",False,False
SYNCOPE-11,b436c7a7d7bba80ce3f085e9c9bca7c83e961b57,2017-07-26T15:00:07+01:00,"SYNCOPE-1172 - Error message of ""Malformed Path"" could be made a little clearer",False,False
SYNCOPE-11,0913da283a378fd87207b55b75b48266d3e98b18,2017-07-18T15:51:06+01:00,SYNCOPE-1165 - Switch the default password cipher algorithm from SHA1 to SSHA256,False,False
SYNCOPE-11,7ee0bf22cb991b8ba5d4005579cf9a7225180f6a,2017-07-18T15:30:54+02:00,[SYNCOPE-1164] Forgot to clean up0,False,False
SYNCOPE-11,3198ef575a5cefcdea4d97bce1028cad787fd070,2017-07-18T15:30:54+02:00,[SYNCOPE-1164] Forgot to clean up0,False,False
SYNCOPE-11,d4edbaa814bd50e0a7c8373c8624eb5e4b02763c,2017-07-18T11:02:40+01:00,"SYNCOPE-1168 - Encryptor pads short secret keys with ""0"" instead of random characters",False,False
SYNCOPE-11,852dec6946813ac4756b8868988e145316bd6f94,2017-07-18T11:02:40+01:00,"SYNCOPE-1168 - Encryptor pads short secret keys with ""0"" instead of random characters",False,False
SYNCOPE-11,4214a38925ea07d6ab2a9d8bbf32fcd3fe0841d0,2017-07-18T11:02:40+01:00,"SYNCOPE-1168 - Encryptor pads short secret keys with ""0"" instead of random characters",False,False
SYNCOPE-11,eebca673ec43f26c711c5e16495427800180570a,2017-07-18T12:20:31+02:00,"[SYNCOPE-1164] Realm provisioning now features complete mapping, as Anys",False,False
SYNCOPE-11,e21971bf5abb8c9724c464b4ae402ffa2ceb1981,2017-07-18T12:20:31+02:00,"[SYNCOPE-1164] Realm provisioning now features complete mapping, as Anys",False,False
SYNCOPE-11,3d308753f48e758f93b9efb6c527da58fa55b655,2017-07-14T14:34:07+02:00,[SYNCOPE-1159] The same when pushing Realms,False,False
SYNCOPE-11,5f6f7eab8558e6792d256883badab9ea1662c5e5,2017-07-14T14:34:07+02:00,[SYNCOPE-1159] The same when pushing Realms,False,False
SYNCOPE-11,daae6a7975731e03dc99a9795cee20c5fbedd9b8,2017-07-14T14:17:11+02:00,[SYNCOPE-1144] Ensures ClassPathScanImplementationLookup is inited as first,False,False
SYNCOPE-11,e7528831f6a4df7bff295f02862f2abaddfbebbb,2017-07-14T14:17:11+02:00,[SYNCOPE-1144] Ensures ClassPathScanImplementationLookup is inited as first,False,False
SYNCOPE-11,8d2d9edc5af8b1017731c1c711f9e3b934f2896f,2017-07-14T12:12:46+02:00,[SYNCOPE-1151] Realm is correctly loaded after creation - This closes #56,True,False
SYNCOPE-11,5b852628ad56b20e844ee3aa7e93960b832b9fb7,2017-07-14T12:12:46+02:00,[SYNCOPE-1151] Realm is correctly loaded after creation,True,False
SYNCOPE-11,020a35c64aecb0afcda336bae815c4d3605aed22,2017-07-14T09:07:32+02:00,[SYNCOPE-1163] Handling propagationPriority as nullable field,False,False
SYNCOPE-11,8f9c388aaef319c34c181d7676f9fde0d940b65e,2017-07-14T09:07:32+02:00,[SYNCOPE-1163] Handling propagationPriority as nullable field,False,False
SYNCOPE-11,d0284e0dbbeab6423c9d4b7a52990e8b73b64e23,2017-07-13T17:15:25+02:00,[SYNCOPE-1144] Fixing source links,True,False
SYNCOPE-11,715745275b0c8993f48d206231aaf0935f94d17b,2017-07-13T16:12:31+02:00,[SYNCOPE-1162] The changes of Connector's display name is now reflected to contextual menu in Admin Console - This closes #55,False,False
SYNCOPE-11,22fdeda515d2e01877fd0048aa4a3e235da5d131,2017-07-13T16:12:31+02:00,[SYNCOPE-1162] The changes of Connector's display name is now reflected to contextual menu in Admin Console,False,False
SYNCOPE-11,cb57c5ad20bcd90efe09d0666f27ab151aa4b00c,2017-07-13T16:07:44+02:00,[SYNCOPE-1144] Minor changes and cleanup,False,False
SYNCOPE-11,0ff4d8a4408b1080c4e7f2ad3e600db5d3c59cf5,2017-07-13T16:07:44+02:00,[SYNCOPE-1144] Minor changes and cleanup,False,False
SYNCOPE-11,d7fbfe4862851bc5d7833dbb293c6b3f4b5185d5,2017-07-13T15:16:45+02:00,Realm is correctly loaded after creation for SYNCOPE-1151 - This closes #54,True,False
SYNCOPE-11,38ff9d11fd65181030284a00e585f32b95294507,2017-07-13T15:16:45+02:00,Realm is correctly loaded after creation for SYNCOPE-1151,True,False
SYNCOPE-11,21ea877bd398689c81e74a7b760ea1095d13e084,2017-07-04T12:09:45+02:00,[SYNCOPE-1144] configurable audit appenders with message rewrite option. This closes #52.,False,False
SYNCOPE-11,dc4b83ef1cbf76240bf24c9b8a7e8cc9ae0a9994,2017-07-04T12:09:45+02:00,[SYNCOPE-1144] configurable audit appenders with message rewrite option,False,False
SYNCOPE-11,bfd47df70afe3e0ea11d9250f06993ddb7aa7ce8,2017-07-13T12:03:38+02:00,[SYNCOPE-1145] Adjusting L&N for google-diff-match-patch now used by Admin Console,False,False
SYNCOPE-11,8f7a7be70af49967733eafa6a2412f7763009064,2017-07-11T12:40:26+02:00,Connector and Resource configuration versioning in Admin Console for SYNCOPE-1145 - This closes #50,False,False
SYNCOPE-11,5a07d7e91d87b3fd730a1ddfa23b4ab715615b7d,2017-07-11T12:40:26+02:00,Connector and Resource configuration versioning in Admin Console for SYNCOPE-1145,False,False
SYNCOPE-11,13f9e9b9b34659ef36ce3631b7e26073e72125e1,2017-07-12T09:20:42+02:00,Keep resource provision list order after editing for SYNCOPE-1154 - This closes #53,False,False
SYNCOPE-11,b683a76836c1fa19170bfbf85c6330c644f7c506,2017-07-12T09:20:42+02:00,Keep resource provision list order after editing for SYNCOPE-1154,False,False
SYNCOPE-11,bd6f46e9df674fe02721687d8ae810f040e850bc,2017-07-12T18:06:38+02:00,[SYNCOPE-1159] Now PushTasks have source Realm,False,False
SYNCOPE-11,a8c813a2bf1ef99f1c6aae4e0262bd852ec80daa,2017-07-12T18:06:38+02:00,[SYNCOPE-1159] Now PushTasks have source Realm,False,False
SYNCOPE-11,3e90e38fd6519ac3b94a6ca3c4db9eab9434f1bd,2017-07-12T15:42:33+02:00,[SYNCOPE-1158][SYNCOPE-1153] Better PushTask reports,False,False
SYNCOPE-11,f191fd00284c345cae1002c5989d780c3d6daa5f,2017-07-12T15:42:33+02:00,[SYNCOPE-1158][SYNCOPE-1153] Better PushTask reports,False,False
SYNCOPE-11,f9c61fbc6d9a1760bdcc777f3427e49b9349c5b6,2017-07-12T10:19:58+02:00,[SYNCOPE-1152] Adaptations for reasonable working with delegated admin,False,False
SYNCOPE-11,26cd1d4198a158e021c9290f9194b67d368e1eb0,2017-07-12T10:19:58+02:00,[SYNCOPE-1152] Adaptations for reasonable working with delegated admin,False,False
SYNCOPE-11,20596e2e02e841f7897f39669a98a1f70e386f4e,2017-07-11T17:46:18+02:00,[SYNCOPE-1152] Cleanup complete,False,False
SYNCOPE-11,6d086d5f3a6b2ff34398941113c14f044b7dde0f,2017-07-11T17:46:18+02:00,[SYNCOPE-1152] Cleanup complete,False,False
SYNCOPE-11,a7b54fa78606005a469f98758199f82212bb41bc,2017-07-11T15:44:57+02:00,Enable 'rightType' dropdown only if 'type' option is selected - Admin Console - SYNCOPE-1140 - This closes #51,False,False
SYNCOPE-11,14f25859a8591360cb569733a85194985af93794,2017-07-11T15:44:57+02:00,Enable 'rightType' dropdown only if 'type' option is selected - Admin Console - SYNCOPE-1140,False,False
SYNCOPE-11,de9e202971bee50cdf0c4d2c50f1c57eb5684f8c,2017-07-11T11:31:06+02:00,Cleaning up in preparation to SYNCOPE-1152,False,False
SYNCOPE-11,976202b8ee45ad70ea8f06a47a56f0bea55a629d,2017-07-11T11:31:06+02:00,Cleaning up in preparation to SYNCOPE-1152,False,False
SYNCOPE-11,bd5c1af88ab99432577cfa826b2a3ea6dc655418,2017-07-11T10:03:37+02:00,[SYNCOPE-1150] Properly handling of propagation tasks' labels for Realms,False,False
SYNCOPE-11,fead89205f457f1fbd7c594fffc605dab3f07315,2017-07-11T10:03:37+02:00,[SYNCOPE-1150] Properly handling of propagation tasks' labels for Realms,False,False
SYNCOPE-11,9779e13e0d55efa445c6b046c51781d55d91991d,2017-07-10T18:35:33+02:00,"[SYNCOPE-1143] Now connector instances require an admin realm, which is used to enforce access control on it for administrative purposes",False,False
SYNCOPE-11,b5d6dc4aab3026374ff263a90d76b802a823173e,2017-07-10T18:35:33+02:00,"[SYNCOPE-1143] Now connector instances require an admin realm, which is used to enforce access control on it for administrative purposes",False,False
SYNCOPE-11,7047e367bbc7a4dd4f65bb3e5b23130541c3134d,2017-07-07T12:52:22+02:00,[SYNCOPE-1145] Docs,False,False
SYNCOPE-11,f140bd25c1c05ec17f51e51c5a7d0d5a23145071,2017-07-07T12:52:22+02:00,[SYNCOPE-1145] Docs,False,False
SYNCOPE-11,7451efb6d274cc446da952d7b607357b0422f30f,2017-07-06T16:55:56+02:00,"[SYNCOPE-1145] Core and Common implementation completed, Console still TODO",False,False
SYNCOPE-11,ca99a469af61d5cf948eaf10a86e1096349c5e0c,2017-07-06T16:55:56+02:00,"[SYNCOPE-1145] Core and Common implementation completed, Console still TODO",False,False
SYNCOPE-11,d4cd448427ea2a147296159fd70712ead0a42a69,2017-07-06T10:32:39+02:00,[SYNCOPE-1149] Simplify,False,False
SYNCOPE-11,22acb57e1543eb86c998f3b39e3209042922f390,2017-07-06T10:32:39+02:00,[SYNCOPE-1149] Simplify,False,False
SYNCOPE-11,ffb78c0871ca6b99b39d67c6998438b3e9f832fb,2017-07-05T12:19:52+02:00,"[SYNCOPE-1149] Working support for third party JWT SSO providers, with test case and sample implementation",False,False
SYNCOPE-11,48d9179332f8c2d0c699661fc00b7ff83ea857cf,2017-07-05T12:19:52+02:00,"[SYNCOPE-1149] Working support for third party JWT SSO providers, with test case and sample implementation",False,False
SYNCOPE-11,647d03ad14a7278d70e0da836f730235a7402613,2017-07-05T09:17:16+01:00,SYNCOPE-1149 - Adding @Ignore'd test for this feature,False,False
SYNCOPE-11,0f5116c2fc4fa175ed0b7062dad000fa8c9f46d6,2017-07-05T09:17:16+01:00,SYNCOPE-1149 - Adding @Ignore'd test for this feature,False,False
SYNCOPE-11,c86fb4e637120f7c3b71d9f70d29935eb55807e8,2017-07-04T14:03:27+02:00,[SYNCOPE-1139] fixes StackOverflow while auditing propagation,True,False
SYNCOPE-11,f3f7b4897639491cb15eccf5fc290b3e01014254,2017-07-04T14:03:27+02:00,[SYNCOPE-1139] fixes StackOverflow while auditing propagation,True,False
SYNCOPE-11,bbcfc41e012796023b4920151529abffaa942812,2017-07-04T09:55:10+02:00,[SYNCOPE-1141] Fix checkstyle,True,False
SYNCOPE-11,b0e30881f389c39ada6dbaadc1a502bf2d9dc7ca,2017-07-04T09:55:10+02:00,[SYNCOPE-1141] Fix checkstyle,True,False
SYNCOPE-11,631740d6f18037c3d2438f938bcff9000d089e95,2017-07-04T09:51:35+02:00,"[SYNCOPE-1141] JAXB Map adapter cannot cope with Enums, simplifying",False,False
SYNCOPE-11,09b1e9ace1e6d74b7409127f0a70e09e52d761f8,2017-07-04T09:51:35+02:00,"[SYNCOPE-1141] JAXB Map adapter cannot cope with Enums, simplifying",False,False
SYNCOPE-11,34ed6eba9cc64d3428422af1e225de2212d6367c,2017-06-30T10:35:51+02:00,Fixes [SYNCOPE-1136]. This closes #49,True,False
SYNCOPE-11,a088946b77bf4282eab10ad295dddce7755b37bc,2017-06-30T10:35:51+02:00,Fixes [SYNCOPE-1136],True,False
SYNCOPE-11,3ff021421d2d4a24d39cafc3f227063e941ac1a2,2017-06-30T10:19:12+02:00,[SYNCOPE-1111] new any type is now visible without re-logging in,False,False
SYNCOPE-11,7bab6d054eafab33af08a0cc9f2c76f36fa59b1f,2017-06-30T10:19:12+02:00,[SYNCOPE-1111] new any type is now visible without re-logging in,False,False
SYNCOPE-11,fedae9c765091c278026e84fa998c029578ab674,2017-06-29T17:26:04+02:00,[SYNCOPE-1135] provides dynamicac reload of groups and memberships if the realm changes,False,False
SYNCOPE-11,a25b7c6fb40d1444f50feb3bebad33d0d6f7c966,2017-06-29T17:26:04+02:00,[SYNCOPE-1135] provides dynamicac reload of groups and memberships if the realm changes,False,False
SYNCOPE-11,4e8680b3f11064035d7a2038e7d50d085145c78b,2017-06-29T15:45:36+02:00,Fixes [SYNCOPE-1134] - This closes #48,True,False
SYNCOPE-11,132d4156da4d11b33566d5092c05e4ba547cb176,2017-06-29T15:45:36+02:00,Fixes [SYNCOPE-1134],True,False
SYNCOPE-11,c50ee317670571c7e56e1066536ba99313327166,2017-06-23T14:27:17+02:00,"Fixes [SYNCOPE-1110], [SYNCOPE-1123]. This closes #47",True,False
SYNCOPE-11,4ba5e3bf93e47be33f58906d7803ac449e33fd85,2017-06-23T14:27:17+02:00,"Fixes [SYNCOPE-1110], [SYNCOPE-1123]",True,False
SYNCOPE-11,52aa758c57a40707e6d7de5c16f449ca7f368294,2017-06-29T10:31:51+02:00,[SYNCOPE-1129] Fix IT execution,True,False
SYNCOPE-11,7187c35ab562c233fdefdc41e44a27b13ec46863,2017-06-29T10:31:51+02:00,[SYNCOPE-1129] Fix IT execution,True,False
SYNCOPE-11,b4713c15f9ea28bb108ee2e82d986a8011586c43,2017-06-28T16:38:47+02:00,[SYNCOPE-1125] fixed not visible memebership attribute values,True,False
SYNCOPE-11,194385d3c0fc054c0a090f6afc9b66ac3540609e,2017-06-28T16:38:47+02:00,[SYNCOPE-1125] fixed not visible memebership attribute values,True,False
SYNCOPE-11,5a7010bb378ea236038fd91578fcdafe017cf551,2017-06-28T16:26:07+02:00,[SYNCOPE-1129] New interface JWTSSOProvider with default impl SyncopeJWTSSOProvider + docs,False,False
SYNCOPE-11,94708a3eed564f6bc33953075d7ac423a4ec167d,2017-06-28T16:26:07+02:00,[SYNCOPE-1129] New interface JWTSSOProvider with default impl SyncopeJWTSSOProvider + docs,False,False
SYNCOPE-11,653afac686cc10a13bdd191b807b8f90e0b84e25,2017-06-28T16:23:48+02:00,[SYNCOPE-1133] fixes the issue + provides refactoring,True,False
SYNCOPE-11,f6e9fa3a59c1d0e1763bc297b312d519bf41c1b4,2017-06-28T16:23:48+02:00,[SYNCOPE-1133] fixes the issue + provides refactoring,True,False
SYNCOPE-11,733b97203924daacc9c4e07b6caeddb9e85ddb97,2017-06-28T12:30:29+02:00,[SYNCOPE-1118] Authorization summary provided,False,False
SYNCOPE-11,e4fb3d581c97b5758a16cf0c1d2df4f9ccaba0c5,2017-06-28T12:30:29+02:00,[SYNCOPE-1118] Authorization summary provided,False,False
SYNCOPE-11,26fb9bdae50088dc69338b300d045212fe1d7d98,2017-06-28T11:21:39+02:00,[SYNCOPE-1125] fixed password propagation on resource after update on enduser,True,False
SYNCOPE-11,1c8432794750401ed245cd2461e9e21dfc5705ad,2017-06-28T11:21:39+02:00,[SYNCOPE-1125] fixed password propagation on resource after update on enduser,True,False
SYNCOPE-11,53c54d7f13f2a60a5f44519bcc251bad097b0c28,2017-06-27T17:37:43+02:00,[SYNCOPE-1130] fix the issue by handling NPE + fix a further NPE issue aoccurring in case of missing information during user approval (case of test user),True,False
SYNCOPE-11,32c50bd44f65d7fd51e3fa8ef8011272c7f685d3,2017-06-27T17:37:43+02:00,[SYNCOPE-1130] fix the issue by handling NPE + fix a further NPE issue aoccurring in case of missing information during user approval (case of test user),True,False
SYNCOPE-11,cfb6c638d570536233743cca16a5498dcceea6ce,2017-06-27T17:16:19+02:00,[SYNCOPE-1131] Missing resource removal before delete (for realms),False,False
SYNCOPE-11,16cf99b5354efdc36a7f519a66fc12005dd8b892,2017-06-27T17:16:19+02:00,[SYNCOPE-1131] Missing resource removal before delete (for realms),False,False
SYNCOPE-11,9805be634ee307c343073a09860e3c931359fd35,2017-06-27T16:31:00+02:00,"[SYNCOPE-1128] Now ordering table rows before export, also for 'internal' foreign keys",False,False
SYNCOPE-11,c12106de4480d03c9b331ef72f5fa4a0bb65c246,2017-06-27T16:21:50+02:00,"[SYNCOPE-1128] Now ordering table rows before export, also for 'internal' foreign keys",False,False
SYNCOPE-11,a6147996d2d14f1ce8f1b3f98e4e57788e464d90,2017-06-27T16:21:50+02:00,"[SYNCOPE-1128] Now ordering table rows before export, also for 'internal' foreign keys",False,False
SYNCOPE-11,f29a44d18d0cffbf1f81f6a4980cc8965f3c56a0,2017-06-23T14:27:17+02:00,"Fixes [SYNCOPE-1110], [SYNCOPE-1123]",True,False
SYNCOPE-11,11ab8cb9a824efa48d5c98613b174ec2633dfa29,2017-06-23T14:27:17+02:00,"Fixes [SYNCOPE-1110], [SYNCOPE-1123]",True,False
SYNCOPE-11,636985db65a8c1b6dd7af781966a7f84d3a83c2a,2017-06-27T14:20:07+02:00,[SYNCOPE-1126] Explore resource for realms too,False,False
SYNCOPE-11,6d9df32c070dd26b7d6af0c90632bfb064abb856,2017-06-27T14:20:07+02:00,[SYNCOPE-1126] Explore resource for realms too,False,False
SYNCOPE-11,ee802ac1503a51b734a91448770fe05da193e138,2017-06-27T10:48:07+02:00,[SYNCOPE-1120] Updating docs,False,False
SYNCOPE-11,047ef966f3ef9af40f4c258efedaf8d42a8e843c,2017-06-27T10:48:07+02:00,[SYNCOPE-1120] Updating docs,False,False
SYNCOPE-11,c4c301c977f8d9b24ea85244b36d1600ada930bd,2017-06-26T17:12:57+01:00,SYNCOPE-1119 - Support specifying the admin password using the installer,False,False
SYNCOPE-11,cca472be51fd9d882e4bd8aa8f1e03a4c16112d6,2017-06-26T17:12:57+01:00,SYNCOPE-1119 - Support specifying the admin password using the installer,False,False
SYNCOPE-11,2deb36904c8d381d0060f10dd79c32e03185cd5e,2017-06-26T17:02:07+02:00,[SYNCOPE-1124] Adding support for JEXL custom functions + providing fullPath2Dn utility,False,False
SYNCOPE-11,a4fa195bf4e043e5a8dffa6fe8dadb9efd13e8eb,2017-06-26T17:02:07+02:00,[SYNCOPE-1124] Adding support for JEXL custom functions + providing fullPath2Dn utility,False,False
SYNCOPE-11,dd9e73fe2a42f9f0e4978d8cb3678247c339ab90,2017-06-26T17:02:07+02:00,[SYNCOPE-1124] Adding support for JEXL custom functions + providing fullPath2Dn utility,False,False
SYNCOPE-11,8e96aa6ad02ec45b4b9c76516315eb1924be3b64,2017-06-26T16:48:50+02:00,[SYNCOPE-1119] Formatting,False,False
SYNCOPE-11,00617f7b9ad3ed540c8a1d4e22ab84b63f4a1158,2017-06-26T17:00:01+02:00,[SYNCOPE-1121] solved NPE with empty sections while updating user,False,False
SYNCOPE-11,80f8289defa1a226d140cb95a38a425d98fffa82,2017-06-26T17:00:01+02:00,[SYNCOPE-1121] solved NPE with empty sections while updating user,False,False
SYNCOPE-11,9530eac4c973a0bcb1374a50d085217b717fc389,2017-06-26T15:37:00+01:00,SYNCOPE-1119 - Updating docs again,False,False
SYNCOPE-11,053cb7e733ab5f53d8cf8b87792944800311ed0c,2017-06-26T15:37:00+01:00,SYNCOPE-1119 - Updating docs again,False,False
SYNCOPE-11,8432cce7e0f761606bd3b008e9245733bbb3ef7d,2017-06-26T12:39:54+02:00,[SYNCOPE-1116] Fix link to master branch,True,False
SYNCOPE-11,023b200886972f236323a649e30523d5945e4ec6,2017-06-26T12:37:19+02:00,"[SYNCOPE-1116] added propagation action to documentation, fixed failing tests",True,False
SYNCOPE-11,a9d916e999f4574db96180dce842d2fe0755027a,2017-06-26T12:37:19+02:00,"[SYNCOPE-1116] added propagation action to documentation, fixed failing tests",True,False
SYNCOPE-11,652312dff5eb88dd2cbb462930e50508968afbc4,2017-06-23T16:36:16+01:00,SYNCOPE-1120 - Use the standard Bearer Authorization header for JWT tokens,False,False
SYNCOPE-11,ab4c623a3f6ccdbe03968235b843ec81a2d97b1f,2017-06-23T16:36:16+01:00,SYNCOPE-1120 - Use the standard Bearer Authorization header for JWT tokens,False,False
SYNCOPE-11,e76c59da537ba66f29bea9759e3488c9a7a0e936,2017-06-23T17:20:34+02:00,[SYNCOPE-1116] Reference LDAPNestedRealmPropagationActions and relative IT tests,False,False
